Rental Commencement Month,Block No.,Street Name,Monthly Rent (S$),Flat Type
Mar 2024,520,Woodlands Dr 14,"3,000.00",05
Mar 2024,525,Woodlands Dr 14,"2,400.00",05
Mar 2024,532,Woodlands Dr 14,"3,200.00",05
Mar 2024,542,Woodlands Dr 16,"3,300.00",05
Mar 2024,550,Woodlands Dr 44,"3,200.00",05
Mar 2024,552,Woodlands Dr 44,"3,400.00",05
Mar 2024,556,Woodlands Dr 53,"3,500.00",05
Mar 2024,576,Woodlands Dr 16,"3,400.00",05
Mar 2024,586,Woodlands Dr 16,"3,400.00",05
Mar 2024,587,Woodlands Dr 16,"3,150.00",05
Mar 2024,615,Woodlands Ave 4,"3,000.00",05
Mar 2024,622,Woodlands Dr 52,"1,900.00",05
Mar 2024,651,Woodlands Ring Rd,"2,100.00",05
Mar 2024,655,Woodlands Ring Rd,"3,400.00",05
Mar 2024,663,Woodlands Ring Rd,"2,500.00",05
Mar 2024,681B,Woodlands Dr 62,"3,700.00",05
Mar 2024,685B,Woodlands Dr 73,"3,200.00",05
Mar 2024,685C,Woodlands Dr 73,"3,400.00",05
Mar 2024,687B,Woodlands Dr 75,"3,300.00",05
Mar 2024,688E,Woodlands Dr 75,"3,350.00",05
Mar 2024,689D,Woodlands Dr 75,"2,500.00",05
Mar 2024,702,Woodlands Dr 40,"3,300.00",05
Mar 2024,712,Woodlands Dr 70,"3,500.00",05
Mar 2024,719,Woodlands Ave 6,"3,350.00",05
Mar 2024,731,Woodlands Circle,"3,500.00",05
Mar 2024,735,Woodlands Circle,"3,400.00",05
Mar 2024,766,Woodlands Circle,"3,800.00",05
Mar 2024,782A,Woodlands Cres,"3,000.00",05
Mar 2024,782E,Woodlands Cres,"3,400.00",05
Mar 2024,786C,Woodlands Dr 60,"2,600.00",05
Mar 2024,793,Woodlands Ave 6,"3,100.00",05
Mar 2024,793,Woodlands Ave 6,"3,600.00",05
Mar 2024,822,Woodlands St 82,"3,400.00",05
Mar 2024,882,Woodlands St 82,"3,000.00",05
Mar 2024,894D,Woodlands Dr 50,"3,500.00",05
Mar 2024,898B,Woodlands Dr 50,"3,200.00",05
Mar 2024,134,Marsiling Rd,"3,100.00",06
Mar 2024,360,Woodlands Ave 5,"3,800.00",06
Mar 2024,402,Woodlands St 41,"3,000.00",06
Mar 2024,412,Woodlands St 41,"2,500.00",06
Mar 2024,533,Woodlands Dr 14,"4,000.00",06
Mar 2024,587,Woodlands Dr 16,"3,600.00",06
Mar 2024,636,Woodlands Ring Rd,"4,000.00",06
Mar 2024,647,Woodlands Ring Rd,"3,500.00",06
Mar 2024,652,Woodlands Ring Rd,"3,500.00",06
Mar 2024,658,Woodlands Ring Rd,"3,800.00",06
Mar 2024,670,Woodlands Dr 71,"3,000.00",06
Mar 2024,683C,Woodlands Dr 62,"2,500.00",06
Mar 2024,788,Woodlands Ave 6,"3,300.00",06
Mar 2024,797,Woodlands Dr 72,"3,500.00",06
Mar 2024,803,Woodlands St 81,"3,900.00",06
Mar 2024,807,Woodlands St 81,"1,600.00",06
Mar 2024,835,Woodlands St 83,"2,700.00",06
Mar 2024,867,Woodlands St 83,"3,200.00",06
Mar 2024,867,Woodlands St 83,"3,500.00",06
Mar 2024,868,Woodlands St 83,"4,000.00",06
Mar 2024,893C,Woodlands Dr 50,"4,500.00",06
Mar 2024,672A,Yishun Ave 4,"2,500.00",02
Mar 2024,676A,Yishun Ring Rd,"2,300.00",02
Mar 2024,676A,Yishun Ring Rd,"2,700.00",02
Mar 2024,101,Yishun Ave 5,"2,400.00",03
Mar 2024,112,Yishun Ring Rd,"2,600.00",03
Mar 2024,114,Yishun Ring Rd,"2,600.00",03
Mar 2024,116,Yishun Ring Rd,"2,600.00",03
Mar 2024,118,Yishun Ring Rd,"1,500.00",03
Mar 2024,124,Yishun St 11,"2,800.00",03
Mar 2024,126,Yishun St 11,"2,400.00",03
Mar 2024,131,Yishun St 11,"3,200.00",03
Mar 2024,132,Yishun St 11,"2,700.00",03
Mar 2024,137,Yishun Ring Rd,"2,800.00",03
Mar 2024,140,Yishun Ring Rd,"2,000.00",03
Mar 2024,142,Yishun Ring Rd,"2,300.00",03
Mar 2024,147,Yishun St 11,"2,700.00",03
Mar 2024,202,Yishun St 21,"2,800.00",03
Mar 2024,204,Yishun St 21,"2,100.00",03
Mar 2024,206,Yishun St 21,"2,200.00",03
Mar 2024,208,Yishun St 21,"3,000.00",03
Mar 2024,211,Yishun St 21,"2,400.00",03
Mar 2024,217,Yishun St 21,"2,000.00",03
Mar 2024,217,Yishun St 21,"2,400.00",03
Mar 2024,218,Yishun St 21,"2,900.00",03
Mar 2024,234,Yishun St 21,"2,000.00",03
Mar 2024,363,Yishun Ring Rd,"2,300.00",03
Mar 2024,621,Yishun Ring Rd,"2,200.00",03
Mar 2024,622,Yishun Ring Rd,"2,500.00",03
Mar 2024,675B,Yishun Ave 4,"3,000.00",03
Mar 2024,704,Yishun Ave 5,"2,500.00",03
Mar 2024,706,Yishun Ave 5,"2,500.00",03
Mar 2024,709,Yishun Ave 5,"2,000.00",03
Mar 2024,712,Yishun Ave 5,"2,800.00",03
Mar 2024,731,Yishun St 72,"2,300.00",03
Mar 2024,731,Yishun St 72,"3,000.00",03
Mar 2024,734,Yishun Ave 5,"2,200.00",03
Mar 2024,736,Yishun St 72,"3,300.00",03
Mar 2024,739,Yishun Ave 5,"2,500.00",03
Mar 2024,739,Yishun Ave 5,"3,000.00",03
Mar 2024,740,Yishun Ave 5,"1,600.00",03
Mar 2024,741,Yishun Ave 5,"2,400.00",03
Mar 2024,744,Yishun St 72,"2,650.00",03
Mar 2024,747,Yishun St 72,"2,700.00",03
Mar 2024,783,Yishun Ring Rd,"2,800.00",03
Mar 2024,806,Yishun Ring Rd,"2,700.00",03
Mar 2024,808,Yishun Ring Rd,"2,650.00",03
Mar 2024,830,Yishun St 81,"2,900.00",03
Mar 2024,853,Yishun Ring Rd,"2,600.00",03
Mar 2024,861,Yishun Ave 4,"1,700.00",03
Mar 2024,106,Yishun Ring Rd,"2,400.00",04
Mar 2024,131,Yishun St 11,"3,200.00",04
Mar 2024,145,Yishun St 11,"2,700.00",04
Mar 2024,166,Yishun Ring Rd,"2,750.00",04
Mar 2024,210,Yishun St 21,"3,200.00",04
Mar 2024,214,Yishun St 21,"2,500.00",04
Mar 2024,223,Yishun St 21,"3,200.00",04
Mar 2024,249,Yishun Ave 9,"3,000.00",04
Mar 2024,253,Yishun Ring Rd,"3,500.00",04
Mar 2024,264,Yishun St 22,"3,500.00",04
Mar 2024,276,Yishun St 22,"2,000.00",04
Mar 2024,304,Yishun Ctrl,"3,000.00",04
Mar 2024,335C,Yishun St 31,"3,300.00",04
Mar 2024,346,Yishun Ave 11,"2,900.00",04
Mar 2024,348A,Yishun Ave 11,"3,500.00",04
Mar 2024,395,Yishun Ring Rd,"3,000.00",04
Mar 2024,403,Yishun Ave 6,"3,400.00",04
Mar 2024,407,Yishun Ave 6,"3,500.00",04
Mar 2024,427,Yishun Ave 11,"2,300.00",04
Mar 2024,427,Yishun Ave 11,"3,300.00",04
Mar 2024,440,Yishun Ave 11,"2,400.00",04
Mar 2024,450,Yishun Ring Rd,"2,500.00",04
Mar 2024,455,Yishun St 41,"3,200.00",04
Mar 2024,458,Yishun Ave 11,"2,300.00",04
Mar 2024,507A,Yishun Ave 4,"3,300.00",04
Mar 2024,607,Yishun St 61,"2,900.00",04
Mar 2024,624,Yishun Ring Rd,"2,250.00",04
Mar 2024,624,Yishun Ring Rd,"3,000.00",04
Mar 2024,625,Yishun St 61,"2,700.00",04
Mar 2024,625,Yishun St 61,"3,100.00",04
Mar 2024,635,Yishun St 61,"3,000.00",04
Mar 2024,641,Yishun St 61,"3,200.00",04
Mar 2024,642,Yishun St 61,"3,300.00",04
Mar 2024,660,Yishun Ave 4,"2,650.00",04
Mar 2024,706,Yishun Ave 5,"3,200.00",04
Mar 2024,739,Yishun Ave 5,"3,450.00",04
Mar 2024,750,Yishun St 72,"3,500.00",04
Mar 2024,750,Yishun St 72,"3,850.00",04
Mar 2024,752,Yishun St 72,"3,700.00",04
Mar 2024,756,Yishun St 72,"3,000.00",04
Mar 2024,765,Yishun St 72,"1,600.00",04
Mar 2024,765,Yishun St 72,"3,500.00",04
Mar 2024,770,Yishun Ave 3,"3,200.00",04
Mar 2024,771,Yishun Ave 3,"2,200.00",04
Mar 2024,771,Yishun Ave 3,"2,800.00",04
Mar 2024,776,Yishun Ave 2,"3,200.00",04
Mar 2024,781,Yishun Ring Rd,"2,700.00",04
Mar 2024,806,Yishun Ring Rd,"3,300.00",04
Mar 2024,829,Yishun St 81,"3,300.00",04
Mar 2024,839,Yishun St 81,"3,000.00",04
Mar 2024,839,Yishun St 81,"3,400.00",04
Mar 2024,855,Yishun Ring Rd,"2,800.00",04
Mar 2024,867,Yishun St 81,"2,800.00",04
Mar 2024,874,Yishun St 81,"3,400.00",04
Mar 2024,875,Yishun St 81,"3,500.00",04
Mar 2024,879,Yishun St 81,"3,100.00",04
Mar 2024,115B,Yishun Ring Rd,"3,300.00",05
Mar 2024,212,Yishun St 21,"3,700.00",05
Mar 2024,229,Yishun St 21,"3,000.00",05
Mar 2024,240,Yishun Ring Rd,"3,200.00",05
Mar 2024,240,Yishun Ring Rd,"3,700.00",05
Mar 2024,310,Yishun Ring Rd,"2,300.00",05
Mar 2024,314,Yishun Ring Rd,"3,300.00",05
Mar 2024,322,Yishun Ctrl,"3,300.00",05
Mar 2024,332,Yishun Ring Rd,"3,200.00",05
Mar 2024,502C,Yishun St 51,"3,800.00",05
Mar 2024,509B,Yishun Ave 4,"3,700.00",05
Mar 2024,644,Yishun St 61,"3,000.00",05
Mar 2024,647,Yishun St 61,"1,800.00",05
Mar 2024,651,Yishun Ave 4,"3,000.00",05
Mar 2024,658,Yishun Ave 4,"3,300.00",05
Mar 2024,755,Yishun St 72,"3,100.00",05
Mar 2024,758,Yishun St 72,"3,500.00",05
Mar 2024,758,Yishun St 72,"3,700.00",05
Mar 2024,787,Yishun Ring Rd,"2,600.00",05
Mar 2024,796,Yishun Ring Rd,"3,100.00",05
Mar 2024,805,Yishun Ring Rd,"3,600.00",05
Mar 2024,860,Yishun Ave 4,"3,800.00",05
Mar 2024,928,Yishun Ctrl 1,"3,800.00",05
Mar 2024,932,Yishun Ctrl 1,"3,100.00",05
Mar 2024,326,Yishun Ring Rd,"3,800.00",06
Mar 2024,350A,Yishun Ave 11,"3,200.00",06
Mar 2024,391,Yishun Ave 6,"3,300.00",06
Mar 2024,606,Yishun St 61,"3,700.00",06
Mar 2024,611,Yishun St 61,"3,500.00",06
Mar 2024,643,Yishun St 61,"4,200.00",06
Mar 2024,703,Yishun Ave 5,"5,500.00",06
Mar 2024,723,Yishun St 71,"3,888.00",06
Mar 2024,792,Yishun Ring Rd,"2,800.00",06
